event_id,household_id,product_id,product_name,action_type,classification,quantity,timestamp,fecha,semana_iso,mes,dia_semana,hora,turno,expiry_date,dias_para_vencer,location,category_name,nutriscore,calories_100g,proteins_100g,carbs_100g,bucket_calorico,is_out,is_in,is_waste,is_forced_waste,is_consumo,is_vencido,flag_riesgo_vencer
062ffdd2-7,4,24964,Organic Garlic,OUT,Consumption,1,2026-04-08 21:13:36,2026-04-08,2026-W15,2026-04,Wednesday,21,Noche,2026-04-11,3,Refrigerador,Frutas y Verduras,C,167.0,0.0,33.3,Alto (150-300),1,0,0,0,1,0,0
36bfc747-5,0,9076,Blueberries,IN,Purchase,1,2026-03-05 14:32:36,2026-03-05,2026-W10,2026-03,Thursday,14,Tarde,2026-03-19,14,Despensa,Despensa General,B,57.0,0.71,12.1,Medio (50-150),0,1,0,0,0,0,0
aad59995-7,4,24964,Organic Garlic,OUT,Consumption,1,2026-02-15 16:06:36,2026-02-15,2026-W07,2026-02,Sunday,16,Tarde,2026-02-15,0,Refrigerador,Frutas y Verduras,C,167.0,0.0,33.3,Alto (150-300),1,0,0,0,1,0,1
94cc91d3-4,6,49235,Organic Half & Half,IN,Purchase,3,2026-04-06 18:13:36,2026-04-06,2026-W15,2026-04,Monday,18,Noche,2026-04-18,12,Refrigerador,Lacteos y Refrigerados,B,131.0,3.13,4.3,Medio (50-150),0,1,0,0,0,0,0
689aa2cb-a,9,49683,Cucumber Kirby,OUT,Consumption,1,2026-03-15 08:43:36,2026-03-15,2026-W11,2026-03,Sunday,8,Mañana,2026-03-20,5,Refrigerador,Frutas y Verduras,A,34.0,0.5,6.79,Bajo (<50),1,0,0,0,1,0,0
e331cb19-e,2,16797,Strawberries,OUT,Waste,2,2026-03-28 20:21:36,2026-03-28,2026-W13,2026-03,Saturday,20,Noche,2026-03-27,-1,Refrigerador,Frutas y Verduras,,,1.43,8.57,,1,0,1,0,0,1,0
feb37f0f-e,4,22935,Organic Yellow Onion,IN,Purchase,1,2026-03-22 09:15:36,2026-03-22,2026-W12,2026-03,Sunday,9,Mañana,2026-03-29,7,Refrigerador,Frutas y Verduras,A,30.0,0.68,7.43,Bajo (<50),0,1,0,0,0,0,0
5f857e18-1,7,21903,Organic Baby Spinach,IN,Purchase,2,2026-02-05 13:53:36,2026-02-05,2026-W06,2026-02,Thursday,13,Tarde,2026-02-12,7,Refrigerador,Frutas y Verduras,A,23.0,2.68,3.36,Bajo (<50),0,1,0,0,0,0,0
99410e06-c,3,30489,Original Hummus,IN,Purchase,3,2026-02-19 19:03:36,2026-02-19,2026-W08,2026-02,Thursday,19,Noche,2026-03-05,14,Refrigerador,Congelados,C,214.0,7.14,14.3,Alto (150-300),0,1,0,0,0,0,0
3a7cc2f1-6,3,21903,Organic Baby Spinach,IN,Purchase,3,2026-04-12 22:59:36,2026-04-12,2026-W15,2026-04,Sunday,22,Noche,2026-04-19,7,Refrigerador,Frutas y Verduras,A,23.0,2.68,3.36,Bajo (<50),0,1,0,0,0,0,0
0484c932-8,6,22035,Organic Whole String Cheese,OUT,Consumption,1,2026-03-20 17:33:36,2026-03-20,2026-W12,2026-03,Friday,17,Tarde,2026-03-29,9,Refrigerador,Lacteos y Refrigerados,B,50.0,1.45,6.25,Bajo (<50),1,0,0,0,1,0,0
d11936b5-0,7,4605,Yellow Onions,OUT,Consumption,1,2026-02-19 12:54:36,2026-02-19,2026-W08,2026-02,Thursday,12,Tarde,2026-02-25,6,Refrigerador,Frutas y Verduras,A,30.0,0.68,7.43,Bajo (<50),1,0,0,0,1,0,0
7dd4203e-4,8,17794,Carrots,IN,Purchase,1,2026-02-24 13:44:36,2026-02-24,2026-W09,2026-02,Tuesday,13,Tarde,2026-03-03,7,Refrigerador,Frutas y Verduras,A,38.0,1.28,8.97,Bajo (<50),0,1,0,0,0,0,0
74630616-7,6,4920,Seedless Red Grapes,IN,Purchase,1,2026-04-14 11:22:36,2026-04-14,2026-W16,2026-04,Tuesday,11,Mañana,2026-04-21,7,Refrigerador,Frutas y Verduras,B,71.0,1.18,17.6,Medio (50-150),0,1,0,0,0,0,0
a1dd64c3-4,2,47626,Large Lemon,IN,Purchase,1,2026-03-29 12:09:36,2026-03-29,2026-W13,2026-03,Sunday,12,Tarde,2026-04-05,7,Refrigerador,Frutas y Verduras,B,55.0,10.7,2.36,Medio (50-150),0,1,0,0,0,0,0
46506c9c-a,1,44632,Sparkling Water Grapefruit,OUT,Consumption,1,2026-04-13 18:00:36,2026-04-13,2026-W16,2026-04,Monday,18,Noche,2026-05-07,24,Estante,Bebidas,A,36.0,0.58,9.15,Bajo (<50),1,0,0,0,1,0,0
7b641e39-e,7,19660,Spring Water,OUT,Consumption,1,2026-03-27 21:33:36,2026-03-27,2026-W13,2026-03,Friday,21,Noche,2026-04-14,18,Estante,Bebidas,A,0.0,0.0,0.0,Bajo (<50),1,0,0,0,1,0,0
cd0aba8f-c,1,28985,Michigan Organic Kale,IN,Purchase,1,2026-04-25 14:51:36,2026-04-25,2026-W17,2026-04,Saturday,14,Tarde,2026-05-02,7,Refrigerador,Frutas y Verduras,A,35.0,2.92,4.42,Bajo (<50),0,1,0,0,0,0,0
7acd0158-8,4,41950,Organic Tomato Cluster,OUT,Consumption,2,2026-02-18 13:29:36,2026-02-18,2026-W08,2026-02,Wednesday,13,Tarde,2026-02-20,2,Refrigerador,Frutas y Verduras,A,28.0,2.98,5.06,Bajo (<50),1,0,0,0,1,0,1
2f124baf-4,1,24964,Organic Garlic,IN,Purchase,3,2026-04-25 14:22:36,2026-04-25,2026-W17,2026-04,Saturday,14,Tarde,2026-05-02,7,Refrigerador,Frutas y Verduras,C,167.0,0.0,33.3,Alto (150-300),0,1,0,0,0,0,0
69a31968-3,2,16797,Strawberries,OUT,Consumption,2,2026-04-28 22:53:36,2026-04-28,2026-W18,2026-04,Tuesday,22,Noche,2026-04-28,0,Refrigerador,Frutas y Verduras,,,1.43,8.57,,1,0,0,0,1,0,1
3911ffd6-f,6,37646,Organic Gala Apples,OUT,Consumption,1,2026-04-06 00:59:36,2026-04-06,2026-W15,2026-04,Monday,0,Madrugada,2026-04-09,3,Refrigerador,Frutas y Verduras,B,52.0,0.32,14.3,Medio (50-150),1,0,0,0,1,0,0
5d50157c-9,3,42265,Organic Baby Carrots,IN,Purchase,2,2026-02-11 22:26:36,2026-02-11,2026-W07,2026-02,Wednesday,22,Noche,2026-02-18,7,Refrigerador,Frutas y Verduras,A,35.0,1.18,8.24,Bajo (<50),0,1,0,0,0,0,0
509a9916-1,9,9076,Blueberries,OUT,Consumption,2,2026-02-03 00:13:36,2026-02-03,2026-W06,2026-02,Tuesday,0,Madrugada,2026-02-15,12,Despensa,Despensa General,B,57.0,0.71,12.1,Medio (50-150),1,0,0,0,1,0,0
b44d4d66-1,7,21616,Organic Baby Arugula,OUT,Consumption,2,2026-03-08 03:25:36,2026-03-08,2026-W10,2026-03,Sunday,3,Madrugada,2026-03-12,4,Refrigerador,Frutas y Verduras,A,25.0,2.82,3.52,Bajo (<50),1,0,0,0,1,0,0
8d87f4ea-7,5,26604,Organic Blackberries,IN,Purchase,2,2026-04-13 08:23:36,2026-04-13,2026-W16,2026-04,Monday,8,Mañana,2026-04-20,7,Refrigerador,Frutas y Verduras,B,59.0,1.47,15.4,Medio (50-150),0,1,0,0,0,0,0
8db08354-2,4,24964,Organic Garlic,OUT,Consumption,2,2026-04-03 21:23:36,2026-04-03,2026-W14,2026-04,Friday,21,Noche,2026-04-04,1,Refrigerador,Frutas y Verduras,C,167.0,0.0,33.3,Alto (150-300),1,0,0,0,1,0,1
89c784d8-5,7,16797,Strawberries,OUT,Consumption,1,2026-02-28 03:17:36,2026-02-28,2026-W09,2026-02,Saturday,3,Madrugada,2026-03-05,5,Refrigerador,Frutas y Verduras,,,1.43,8.57,,1,0,0,0,1,0,0
0df9c979-0,2,13176,Bag of Organic Bananas,OUT,Consumption,1,2026-03-03 11:36:36,2026-03-03,2026-W10,2026-03,Tuesday,11,Mañana,2026-03-07,4,Refrigerador,Frutas y Verduras,D,346.0,3.89,88.3,Muy alto (>300),1,0,0,0,1,0,0
d26b1106-b,6,27845,Organic Whole Milk,OUT,Forced_Waste,3,2026-04-22 23:59:59,2026-04-22,2026-W17,2026-04,Wednesday,23,Noche,2026-04-19,-3,Refrigerador,Lacteos y Refrigerados,B,62.0,3.39,5.08,Medio (50-150),1,0,1,1,0,1,0
7e3a88d2-c,1,17794,Carrots,IN,Purchase,1,2026-02-07 09:17:36,2026-02-07,2026-W06,2026-02,Saturday,9,Mañana,2026-02-14,7,Refrigerador,Frutas y Verduras,A,38.0,1.28,8.97,Bajo (<50),0,1,0,0,0,0,0
f558a6f7-d,7,8277,Apple Honeycrisp Organic,OUT,Forced_Waste,3,2026-02-16 23:59:59,2026-02-16,2026-W08,2026-02,Monday,23,Noche,2026-02-13,-3,Refrigerador,Frutas y Verduras,,,0.102,14.7,,1,0,1,1,0,1,0
93dadb75-c,6,41950,Organic Tomato Cluster,IN,Purchase,1,2026-05-01 11:15:36,2026-05-01,2026-W18,2026-05,Friday,11,Mañana,2026-05-08,7,Refrigerador,Frutas y Verduras,A,28.0,2.98,5.06,Bajo (<50),0,1,0,0,0,0,0
78bdaefc-e,9,47209,Organic Hass Avocado,OUT,Consumption,2,2026-02-26 12:34:36,2026-02-26,2026-W09,2026-02,Thursday,12,Tarde,2026-03-04,6,Refrigerador,Frutas y Verduras,,,1.81,8.32,,1,0,0,0,1,0,0
481269e7-8,9,8518,Organic Red Onion,IN,Purchase,3,2026-04-13 13:11:36,2026-04-13,2026-W16,2026-04,Monday,13,Tarde,2026-04-20,7,Refrigerador,Frutas y Verduras,A,30.0,0.68,6.76,Bajo (<50),0,1,0,0,0,0,0
5ffdf83d-f,0,5077,100% Whole Wheat Bread,IN,Purchase,2,2026-03-09 14:09:36,2026-03-09,2026-W11,2026-03,Monday,14,Tarde,2026-03-23,14,Despensa,Panaderia y Granos,C,256.0,11.6,48.8,Alto (150-300),0,1,0,0,0,0,0
a6da82e0-7,4,13176,Bag of Organic Bananas,OUT,Forced_Waste,3,2026-03-20 23:59:59,2026-03-20,2026-W12,2026-03,Friday,23,Noche,2026-03-17,-3,Refrigerador,Frutas y Verduras,D,346.0,3.89,88.3,Muy alto (>300),1,0,1,1,0,1,0
9b05cf6e-4,6,21903,Organic Baby Spinach,OUT,Forced_Waste,2,2026-04-04 23:59:59,2026-04-04,2026-W14,2026-04,Saturday,23,Noche,2026-04-01,-3,Refrigerador,Frutas y Verduras,A,23.0,2.68,3.36,Bajo (<50),1,0,1,1,0,1,0
0c6112d1-d,2,30391,Organic Cucumber,OUT,Waste,1,2026-03-11 10:17:36,2026-03-11,2026-W11,2026-03,Wednesday,10,Mañana,2026-03-10,-1,Refrigerador,Frutas y Verduras,A,34.0,0.5,6.79,Bajo (<50),1,0,1,0,0,1,0
be1955e7-e,7,47626,Large Lemon,OUT,Consumption,1,2026-03-06 17:23:36,2026-03-06,2026-W10,2026-03,Friday,17,Tarde,2026-03-08,2,Refrigerador,Frutas y Verduras,B,55.0,10.7,2.36,Medio (50-150),1,0,0,0,1,0,1
83c9a117-2,6,24852,Banana,OUT,Consumption,1,2026-04-05 03:18:36,2026-04-05,2026-W14,2026-04,Sunday,3,Madrugada,2026-04-08,3,Refrigerador,Frutas y Verduras,D,312.0,12.5,40.6,Muy alto (>300),1,0,0,0,1,0,0
f9f634d8-5,5,34126,Organic Italian Parsley Bunch,OUT,Forced_Waste,1,2026-02-15 23:59:59,2026-02-15,2026-W07,2026-02,Sunday,23,Noche,2026-02-12,-3,Refrigerador,Frutas y Verduras,D,392.0,7.43,76.25,Muy alto (>300),1,0,1,1,0,1,0
3673eec3-b,8,46979,Asparagus,OUT,Forced_Waste,1,2026-03-21 23:59:59,2026-03-21,2026-W12,2026-03,Saturday,23,Noche,2026-03-18,-3,Refrigerador,Frutas y Verduras,A,18.0,2.35,3.53,Bajo (<50),1,0,1,1,0,1,0
a58d8ddb-b,9,49683,Cucumber Kirby,OUT,Consumption,1,2026-04-04 21:47:36,2026-04-04,2026-W14,2026-04,Saturday,21,Noche,2026-04-09,5,Refrigerador,Frutas y Verduras,A,34.0,0.5,6.79,Bajo (<50),1,0,0,0,1,0,0
3e4bbbc3-0,9,47766,Organic Avocado,IN,Purchase,1,2026-04-28 16:26:36,2026-04-28,2026-W18,2026-04,Tuesday,16,Tarde,2026-05-05,7,Refrigerador,Frutas y Verduras,D,427.0,1.9,7.36,Muy alto (>300),0,1,0,0,0,0,0
01ee0030-a,8,49235,Organic Half & Half,OUT,Consumption,1,2026-05-01 03:03:36,2026-05-01,2026-W18,2026-05,Friday,3,Madrugada,2026-05-11,10,Refrigerador,Lacteos y Refrigerados,B,131.0,3.13,4.3,Medio (50-150),1,0,0,0,1,0,0
5ce03383-1,5,24852,Banana,IN,Purchase,3,2026-02-02 07:32:36,2026-02-02,2026-W06,2026-02,Monday,7,Mañana,2026-02-09,7,Refrigerador,Frutas y Verduras,D,312.0,12.5,40.6,Muy alto (>300),0,1,0,0,0,0,0
b864384f-3,6,21137,Organic Strawberries,IN,Purchase,1,2026-02-17 13:15:36,2026-02-17,2026-W08,2026-02,Tuesday,13,Tarde,2026-02-24,7,Refrigerador,Frutas y Verduras,,,1.43,8.57,,0,1,0,0,0,0,0
5b9f567b-f,9,22035,Organic Whole String Cheese,IN,Purchase,1,2026-03-18 23:25:36,2026-03-18,2026-W12,2026-03,Wednesday,23,Noche,2026-03-30,12,Refrigerador,Lacteos y Refrigerados,B,50.0,1.45,6.25,Bajo (<50),0,1,0,0,0,0,0
dcf0ee11-a,6,35951,Organic Unsweetened Almond Milk,OUT,Consumption,1,2026-04-08 10:14:36,2026-04-08,2026-W15,2026-04,Wednesday,10,Mañana,2026-04-16,8,Refrigerador,Lacteos y Refrigerados,A,15.0,0.55,0.34,Bajo (<50),1,0,0,0,1,0,0
bfc28756-d,4,19057,Organic Large Extra Fancy Fuji Apple,OUT,Consumption,1,2026-02-22 15:19:36,2026-02-22,2026-W08,2026-02,Sunday,15,Tarde,2026-03-01,7,Refrigerador,Frutas y Verduras,,,0.148,15.7,,1,0,0,0,1,0,0
dd03b659-b,0,39275,Organic Blueberries,OUT,Forced_Waste,1,2026-02-27 23:59:59,2026-02-27,2026-W09,2026-02,Friday,23,Noche,2026-02-24,-3,Refrigerador,Frutas y Verduras,B,57.0,0.71,12.1,Medio (50-150),1,0,1,1,0,1,0
299545ac-6,7,16797,Strawberries,OUT,Waste,2,2026-03-08 10:11:36,2026-03-08,2026-W10,2026-03,Sunday,10,Mañana,2026-03-06,-2,Refrigerador,Frutas y Verduras,,,1.43,8.57,,1,0,1,0,0,1,0
b05bd55a-9,8,19660,Spring Water,OUT,Consumption,2,2026-03-23 12:55:36,2026-03-23,2026-W13,2026-03,Monday,12,Tarde,2026-04-17,25,Estante,Bebidas,A,0.0,0.0,0.0,Bajo (<50),1,0,0,0,1,0,0
64251a24-0,3,5876,Organic Lemon,IN,Purchase,2,2026-03-11 19:07:36,2026-03-11,2026-W11,2026-03,Wednesday,19,Noche,2026-03-18,7,Refrigerador,Frutas y Verduras,D,300.0,0.0,6.67,Alto (150-300),0,1,0,0,0,0,0
a221bef2-f,7,34126,Organic Italian Parsley Bunch,OUT,Consumption,1,2026-03-05 19:24:36,2026-03-05,2026-W10,2026-03,Thursday,19,Noche,2026-03-09,4,Refrigerador,Frutas y Verduras,D,392.0,7.43,76.25,Muy alto (>300),1,0,0,0,1,0,0
f223fc55-6,8,46979,Asparagus,OUT,Forced_Waste,1,2026-04-15 23:59:59,2026-04-15,2026-W16,2026-04,Wednesday,23,Noche,2026-04-12,-3,Refrigerador,Frutas y Verduras,A,18.0,2.35,3.53,Bajo (<50),1,0,1,1,0,1,0
fdfa61e8-6,0,10749,Organic Red Bell Pepper,IN,Purchase,3,2026-03-02 08:38:36,2026-03-02,2026-W10,2026-03,Monday,8,Mañana,2026-03-09,7,Refrigerador,Frutas y Verduras,,,0.896,6.65,,0,1,0,0,0,0,0
635eb15b-b,6,44632,Sparkling Water Grapefruit,IN,Purchase,1,2026-03-05 08:18:36,2026-03-05,2026-W10,2026-03,Thursday,8,Mañana,2026-04-04,30,Estante,Bebidas,A,36.0,0.58,9.15,Bajo (<50),0,1,0,0,0,0,0
a9d86219-7,8,4920,Seedless Red Grapes,OUT,Consumption,1,2026-02-13 10:42:36,2026-02-13,2026-W07,2026-02,Friday,10,Mañana,2026-02-16,3,Refrigerador,Frutas y Verduras,B,71.0,1.18,17.6,Medio (50-150),1,0,0,0,1,0,0
9487a69d-2,7,45007,Organic Zucchini,OUT,Consumption,1,2026-04-28 08:08:36,2026-04-28,2026-W18,2026-04,Tuesday,8,Mañana,2026-05-03,5,Refrigerador,Frutas y Verduras,A,21.0,1.05,4.21,Bajo (<50),1,0,0,0,1,0,0
1faa2134-3,8,9076,Blueberries,OUT,Forced_Waste,1,2026-04-25 23:59:59,2026-04-25,2026-W17,2026-04,Saturday,23,Noche,2026-04-22,-3,Despensa,Despensa General,B,57.0,0.71,12.1,Medio (50-150),1,0,1,1,0,1,0
445526fe-a,1,19660,Spring Water,IN,Purchase,1,2026-02-11 11:10:36,2026-02-11,2026-W07,2026-02,Wednesday,11,Mañana,2026-03-13,30,Estante,Bebidas,A,0.0,0.0,0.0,Bajo (<50),0,1,0,0,0,0,0
d2c7d97a-e,3,21616,Organic Baby Arugula,OUT,Waste,1,2026-04-28 02:12:36,2026-04-28,2026-W18,2026-04,Tuesday,2,Madrugada,2026-04-25,-3,Refrigerador,Frutas y Verduras,A,25.0,2.82,3.52,Bajo (<50),1,0,1,0,0,1,0
f6e6bc6a-6,4,43352,Raspberries,OUT,Forced_Waste,1,2026-03-16 23:59:59,2026-03-16,2026-W12,2026-03,Monday,23,Noche,2026-03-13,-3,Refrigerador,Frutas y Verduras,B,50.0,1.43,12.1,Bajo (<50),1,0,1,1,0,1,0
8124efc4-1,5,49683,Cucumber Kirby,OUT,Consumption,1,2026-02-11 19:00:36,2026-02-11,2026-W07,2026-02,Wednesday,19,Noche,2026-02-16,5,Refrigerador,Frutas y Verduras,A,34.0,0.5,6.79,Bajo (<50),1,0,0,0,1,0,0
e31aa4e9-1,4,44359,Organic Small Bunch Celery,OUT,Forced_Waste,1,2026-03-06 23:59:59,2026-03-06,2026-W10,2026-03,Friday,23,Noche,2026-03-03,-3,Refrigerador,Frutas y Verduras,D,392.0,7.43,76.25,Muy alto (>300),1,0,1,1,0,1,0
24821fa8-7,9,27966,Organic Raspberries,IN,Purchase,2,2026-04-27 18:18:36,2026-04-27,2026-W18,2026-04,Monday,18,Noche,2026-05-04,7,Refrigerador,Frutas y Verduras,B,50.0,1.43,12.1,Bajo (<50),0,1,0,0,0,0,0
238b523c-d,8,49235,Organic Half & Half,IN,Purchase,1,2026-02-24 09:00:36,2026-02-24,2026-W09,2026-02,Tuesday,9,Mañana,2026-03-08,12,Refrigerador,Lacteos y Refrigerados,B,131.0,3.13,4.3,Medio (50-150),0,1,0,0,0,0,0
1be1f983-a,9,21903,Organic Baby Spinach,IN,Purchase,2,2026-02-03 11:57:36,2026-02-03,2026-W06,2026-02,Tuesday,11,Mañana,2026-02-10,7,Refrigerador,Frutas y Verduras,A,23.0,2.68,3.36,Bajo (<50),0,1,0,0,0,0,0
b7ff7684-9,5,10749,Organic Red Bell Pepper,OUT,Forced_Waste,2,2026-03-29 23:59:59,2026-03-29,2026-W13,2026-03,Sunday,23,Noche,2026-03-26,-3,Refrigerador,Frutas y Verduras,,,0.896,6.65,,1,0,1,1,0,1,0
7296bb68-a,9,9076,Blueberries,IN,Purchase,1,2026-03-09 15:20:36,2026-03-09,2026-W11,2026-03,Monday,15,Tarde,2026-03-23,14,Despensa,Despensa General,B,57.0,0.71,12.1,Medio (50-150),0,1,0,0,0,0,0
56a0e5ca-3,9,21137,Organic Strawberries,OUT,Consumption,1,2026-02-26 04:07:36,2026-02-26,2026-W09,2026-02,Thursday,4,Madrugada,2026-03-04,6,Refrigerador,Frutas y Verduras,,,1.43,8.57,,1,0,0,0,1,0,0
3ecfc9c0-e,9,31717,Organic Cilantro,OUT,Forced_Waste,2,2026-03-15 23:59:59,2026-03-15,2026-W11,2026-03,Sunday,23,Noche,2026-03-12,-3,Refrigerador,Frutas y Verduras,A,0.0,0.0,0.0,Bajo (<50),1,0,1,1,0,1,0
a8a41343-1,7,24964,Organic Garlic,OUT,Forced_Waste,1,2026-04-12 23:59:59,2026-04-12,2026-W15,2026-04,Sunday,23,Noche,2026-04-09,-3,Refrigerador,Frutas y Verduras,C,167.0,0.0,33.3,Alto (150-300),1,0,1,1,0,1,0
02649f43-2,2,44632,Sparkling Water Grapefruit,OUT,Consumption,3,2026-02-11 05:24:36,2026-02-11,2026-W07,2026-02,Wednesday,5,Madrugada,2026-03-09,26,Estante,Bebidas,A,36.0,0.58,9.15,Bajo (<50),1,0,0,0,1,0,0
5056f9dd-d,7,19660,Spring Water,OUT,Consumption,1,2026-02-26 03:56:36,2026-02-26,2026-W09,2026-02,Thursday,3,Madrugada,2026-03-27,29,Estante,Bebidas,A,0.0,0.0,0.0,Bajo (<50),1,0,0,0,1,0,0
053b1c1f-e,1,46979,Asparagus,IN,Purchase,1,2026-02-13 11:08:36,2026-02-13,2026-W07,2026-02,Friday,11,Mañana,2026-02-20,7,Refrigerador,Frutas y Verduras,A,18.0,2.35,3.53,Bajo (<50),0,1,0,0,0,0,0
477839a3-3,7,37646,Organic Gala Apples,IN,Purchase,3,2026-04-07 08:44:36,2026-04-07,2026-W15,2026-04,Tuesday,8,Mañana,2026-04-14,7,Refrigerador,Frutas y Verduras,B,52.0,0.32,14.3,Medio (50-150),0,1,0,0,0,0,0
fb8703d5-1,4,13176,Bag of Organic Bananas,IN,Purchase,1,2026-03-24 09:45:36,2026-03-24,2026-W13,2026-03,Tuesday,9,Mañana,2026-03-31,7,Refrigerador,Frutas y Verduras,D,346.0,3.89,88.3,Muy alto (>300),0,1,0,0,0,0,0
af98b9bd-1,9,41950,Organic Tomato Cluster,OUT,Consumption,1,2026-04-17 03:20:36,2026-04-17,2026-W16,2026-04,Friday,3,Madrugada,2026-04-19,2,Refrigerador,Frutas y Verduras,A,28.0,2.98,5.06,Bajo (<50),1,0,0,0,1,0,1
cd631679-a,6,30391,Organic Cucumber,OUT,Consumption,1,2026-03-28 01:17:36,2026-03-28,2026-W13,2026-03,Saturday,1,Madrugada,2026-03-28,0,Refrigerador,Frutas y Verduras,A,34.0,0.5,6.79,Bajo (<50),1,0,0,0,1,0,1
49ba3f18-6,3,26209,Limes,IN,Purchase,2,2026-04-25 22:37:36,2026-04-25,2026-W17,2026-04,Saturday,22,Noche,2026-05-02,7,Refrigerador,Frutas y Verduras,A,30.0,0.0,10.4,Bajo (<50),0,1,0,0,0,0,0
10f3f7ad-e,6,5876,Organic Lemon,IN,Purchase,1,2026-04-02 11:44:36,2026-04-02,2026-W14,2026-04,Thursday,11,Mañana,2026-04-09,7,Refrigerador,Frutas y Verduras,D,300.0,0.0,6.67,Alto (150-300),0,1,0,0,0,0,0
d415831f-8,0,27966,Organic Raspberries,IN,Purchase,1,2026-04-04 14:40:36,2026-04-04,2026-W14,2026-04,Saturday,14,Tarde,2026-04-11,7,Refrigerador,Frutas y Verduras,B,50.0,1.43,12.1,Bajo (<50),0,1,0,0,0,0,0
35f49846-7,8,24964,Organic Garlic,IN,Purchase,1,2026-03-09 12:30:36,2026-03-09,2026-W11,2026-03,Monday,12,Tarde,2026-03-16,7,Refrigerador,Frutas y Verduras,C,167.0,0.0,33.3,Alto (150-300),0,1,0,0,0,0,0
beae18fc-a,0,43352,Raspberries,OUT,Consumption,1,2026-03-25 00:07:36,2026-03-25,2026-W13,2026-03,Wednesday,0,Madrugada,2026-03-27,2,Refrigerador,Frutas y Verduras,B,50.0,1.43,12.1,Bajo (<50),1,0,0,0,1,0,1
2d951848-3,8,21616,Organic Baby Arugula,OUT,Consumption,1,2026-03-12 04:55:36,2026-03-12,2026-W11,2026-03,Thursday,4,Madrugada,2026-03-18,6,Refrigerador,Frutas y Verduras,A,25.0,2.82,3.52,Bajo (<50),1,0,0,0,1,0,0
c5a2ea0c-c,6,22035,Organic Whole String Cheese,IN,Purchase,1,2026-02-25 16:52:36,2026-02-25,2026-W09,2026-02,Wednesday,16,Tarde,2026-03-09,12,Refrigerador,Lacteos y Refrigerados,B,50.0,1.45,6.25,Bajo (<50),0,1,0,0,0,0,0
7b6fc591-8,6,45066,Honeycrisp Apple,OUT,Waste,1,2026-04-07 02:18:36,2026-04-07,2026-W15,2026-04,Tuesday,2,Madrugada,2026-04-06,-1,Refrigerador,Frutas y Verduras,A,2.0,0.0,3.81,Bajo (<50),1,0,1,0,0,1,0
7e8de748-2,1,8518,Organic Red Onion,OUT,Waste,1,2026-02-24 22:38:36,2026-02-24,2026-W09,2026-02,Tuesday,22,Noche,2026-02-22,-2,Refrigerador,Frutas y Verduras,A,30.0,0.68,6.76,Bajo (<50),1,0,1,0,0,1,0
4a054444-7,3,4605,Yellow Onions,IN,Purchase,1,2026-02-27 09:43:36,2026-02-27,2026-W09,2026-02,Friday,9,Mañana,2026-03-06,7,Refrigerador,Frutas y Verduras,A,30.0,0.68,7.43,Bajo (<50),0,1,0,0,0,0,0
3fbe51e3-4,4,17794,Carrots,OUT,Consumption,1,2026-03-21 20:27:36,2026-03-21,2026-W12,2026-03,Saturday,20,Noche,2026-03-25,4,Refrigerador,Frutas y Verduras,A,38.0,1.28,8.97,Bajo (<50),1,0,0,0,1,0,0
e63ddb88-b,6,27966,Organic Raspberries,OUT,Waste,1,2026-02-26 08:10:36,2026-02-26,2026-W09,2026-02,Thursday,8,Mañana,2026-02-25,-1,Refrigerador,Frutas y Verduras,B,50.0,1.43,12.1,Bajo (<50),1,0,1,0,0,1,0
e176263e-c,7,24852,Banana,IN,Purchase,3,2026-04-21 13:23:36,2026-04-21,2026-W17,2026-04,Tuesday,13,Tarde,2026-04-28,7,Refrigerador,Frutas y Verduras,D,312.0,12.5,40.6,Muy alto (>300),0,1,0,0,0,0,0
063e8d79-4,4,10749,Organic Red Bell Pepper,IN,Purchase,2,2026-03-06 10:37:36,2026-03-06,2026-W10,2026-03,Friday,10,Mañana,2026-03-13,7,Refrigerador,Frutas y Verduras,,,0.896,6.65,,0,1,0,0,0,0,0
5c2138d5-7,6,46979,Asparagus,IN,Purchase,1,2026-02-12 10:23:36,2026-02-12,2026-W07,2026-02,Thursday,10,Mañana,2026-02-19,7,Refrigerador,Frutas y Verduras,A,18.0,2.35,3.53,Bajo (<50),0,1,0,0,0,0,0
5dc68d7b-f,5,13176,Bag of Organic Bananas,OUT,Consumption,3,2026-03-28 04:49:36,2026-03-28,2026-W13,2026-03,Saturday,4,Madrugada,2026-03-31,3,Refrigerador,Frutas y Verduras,D,346.0,3.89,88.3,Muy alto (>300),1,0,0,0,1,0,0
bc04c73c-1,6,40706,Organic Grape Tomatoes,IN,Purchase,2,2026-03-02 09:03:36,2026-03-02,2026-W10,2026-03,Monday,9,Mañana,2026-03-09,7,Refrigerador,Frutas y Verduras,A,36.0,1.19,7.14,Bajo (<50),0,1,0,0,0,0,0
5e7f4295-5,6,24964,Organic Garlic,OUT,Forced_Waste,2,2026-04-07 23:59:59,2026-04-07,2026-W15,2026-04,Tuesday,23,Noche,2026-04-04,-3,Refrigerador,Frutas y Verduras,C,167.0,0.0,33.3,Alto (150-300),1,0,1,1,0,1,0
